train_acc,train_loss,val_acc,val_loss
0.009600000000000001,4.609349,0.0104,4.6072426
0.009326315789473684,4.6068563,0.0092,4.606588
0.009747368421052631,4.606221,0.0084,4.606326
0.009621052631578947,4.6059957,0.0076,4.6067405
0.009894736842105262,4.6058874,0.0076,4.6068487
0.009157894736842104,4.6058545,0.008,4.607439
0.009536842105263158,4.605796,0.007200000000000001,4.6064878
0.009600000000000001,4.605741,0.0072,4.6065044
0.00936842105263158,4.6058245,0.0076,4.606773
0.00911578947368421,4.605722,0.007600000000000001,4.606493
0.009094736842105263,4.605707,0.007200000000000001,4.6067543
0.00991578947368421,4.6056848,0.007200000000000001,4.606875
0.01031578947368421,4.605694,0.0072,4.6067567
0.009494736842105264,4.6057673,0.0072,4.6070185
0.010273684210526317,4.605602,0.0064,4.607114
0.010189473684210526,4.605697,0.0064,4.6069264
0.01,4.6056423,0.006400000000000001,4.6068516
0.009326315789473684,4.605587,0.0064,4.607058
0.009305263157894737,4.6057224,0.008,4.6070385
0.010168421052631578,4.6056137,0.009600000000000001,4.6070833
0.009178947368421054,4.605715,0.0076,4.606968
0.00936842105263158,4.6056886,0.0096,4.606934
0.010168421052631578,4.605536,0.0084,4.606833
0.009242105263157895,4.6056395,0.0076,4.6071086
0.00911578947368421,4.6056333,0.008400000000000001,4.606715
0.009789473684210527,4.6055884,0.0068,4.6069393
0.008484210526315789,4.6056695,0.009200000000000002,4.60639
0.00911578947368421,4.6055746,0.0092,4.606716
0.009473684210526316,4.6056128,0.0072,4.606859
0.009199999999999998,4.605661,0.0072,4.60676
0.00922105263157895,4.60559,0.012,4.6070886
0.010105263157894737,4.605642,0.012000000000000002,4.606701
0.009621052631578949,4.605564,0.0072,4.6067324
0.009684210526315788,4.6055746,0.007200000000000001,4.6067934
0.010147368421052632,4.605598,0.0072,4.6072187
0.009578947368421051,4.6055007,0.007200000000000001,4.6072044
0.009663157894736842,4.6055655,0.0072,4.6072283
0.009494736842105262,4.6055765,0.0072,4.6073275
0.009410526315789475,4.60554,0.0072,4.607269
0.009873684210526316,4.605585,0.0072,4.607248
0.00934736842105263,4.6055717,0.0072,4.6072197
0.009389473684210526,4.605559,0.0064,4.607128
0.009326315789473684,4.6056128,0.008,4.6071877
0.009473684210526316,4.605509,0.0076,4.607392
0.00936842105263158,4.605557,0.008,4.607175
0.010126315789473685,4.6055236,0.006400000000000001,4.6069503
0.01002105263157895,4.6055064,0.0064,4.607008
0.009431578947368423,4.605573,0.0064,4.606851
0.009621052631578949,4.605488,0.0064,4.607068
0.009810526315789474,4.605553,0.009600000000000001,4.6068716
0.009010526315789474,4.6055765,0.008,4.606826
0.010105263157894737,4.605464,0.008,4.606965
0.009410526315789473,4.605485,0.009999999999999998,4.6067686
0.009747368421052633,4.605515,0.01,4.606656
0.008947368421052631,4.605463,0.009600000000000001,4.6066194
0.00934736842105263,4.605539,0.0104,4.606383
0.010210526315789475,4.605513,0.009600000000000001,4.606701
0.0096,4.605491,0.008,4.607392
0.010021052631578946,4.605523,0.0076,4.6074247
0.010126315789473685,4.6054473,0.0076,4.607452
0.009494736842105262,4.6054688,0.0088,4.607229
0.010210526315789475,4.605502,0.007200000000000001,4.607045
0.009789473684210527,4.605465,0.0072,4.6071506
0.009747368421052631,4.605546,0.007200000000000001,4.6069703
0.009557894736842105,4.6054606,0.0072,4.60705
0.00951578947368421,4.6054416,0.009600000000000001,4.6069574
0.00934736842105263,4.6054926,0.0076,4.6070247
0.00953684210526316,4.605445,0.0084,4.607034
0.009052631578947368,4.6055074,0.008400000000000001,4.606973
0.009410526315789475,4.605488,0.006400000000000001,4.607014
0.009684210526315788,4.6054153,0.0084,4.607092
0.009263157894736841,4.6054707,0.0072,4.6070523
0.009705263157894736,4.605442,0.0076,4.6071367
0.009810526315789474,4.605424,0.0076,4.607161
0.009263157894736841,4.605542,0.0088,4.6071706
0.009515789473684212,4.605449,0.0076,4.607228
0.00985263157894737,4.605465,0.0076,4.607188
0.009515789473684212,4.6054516,0.008400000000000001,4.607108
0.01008421052631579,4.605417,0.008,4.6069584
0.009431578947368423,4.605461,0.008,4.6070347
0.009957894736842107,4.605436,0.008,4.60715
0.009915789473684213,4.6054215,0.007200000000000001,4.6070604
0.009136842105263157,4.6054726,0.0072,4.606822
0.009726315789473684,4.6054006,0.0072,4.6067
0.009684210526315788,4.6054564,0.0104,4.6069245
0.009705263157894738,4.6054597,0.0104,4.606861
0.009178947368421054,4.6054053,0.0076,4.6069703
0.0092,4.6054554,0.0076,4.606982
0.00951578947368421,4.6054244,0.0092,4.607046
0.009663157894736842,4.6054373,0.0068000000000000005,4.6070976
0.009557894736842104,4.6054506,0.008400000000000001,4.606969
0.01,4.6054225,0.009600000000000001,4.6069865
0.01031578947368421,4.6054697,0.007200000000000001,4.6069484
0.010273684210526317,4.6054482,0.0072,4.6067095
0.00985263157894737,4.6053843,0.0064,4.606516
0.010042105263157896,4.605489,0.006400000000000001,4.6067424
0.009010526315789474,4.6054544,0.006400000000000001,4.606944
0.00968421052631579,4.6054564,0.008,4.6069665
0.009663157894736842,4.605477,0.0076,4.6068935
0.009368421052631578,4.6054173,0.0064,4.6072545
