train_acc,train_loss,val_acc,val_loss
0.03911578947368421,4.2764378,0.062400000000000004,4.0179424
0.07174736842105263,3.9572086,0.0928,3.8057745
0.11458947368421055,3.7231736,0.10319999999999999,3.8573117
0.16023157894736842,3.475234,0.19560000000000002,3.223404
0.19888421052631577,3.2558036,0.1996,3.3015924
0.23037894736842107,3.0801249,0.2456,3.0120776
0.26465263157894736,2.9047434,0.3016,2.6948266
0.2916631578947369,2.766825,0.2832,2.7904944
0.31145263157894737,2.6720884,0.3236,2.5938218
0.3349473684210526,2.5572157,0.33759999999999996,2.5149364
0.34842105263157896,2.493452,0.3108,2.7534516
0.36608421052631573,2.4091878,0.38159999999999994,2.3321657
0.38484210526315793,2.3321934,0.3576,2.5099275
0.3937894736842105,2.2761924,0.3724,2.4012287
0.41334736842105263,2.202757,0.4224,2.1516256
0.41953684210526315,2.1623468,0.3776,2.3356342
0.42911578947368423,2.1140327,0.42719999999999997,2.115001
0.4484,2.0406134,0.42839999999999995,2.0789814
0.4521263157894737,2.0180771,0.4072,2.2351992
0.46307368421052636,1.9572916,0.4728,1.979055
0.47461052631578954,1.9184629,0.428,2.1807346
0.48056842105263153,1.8959789,0.434,2.0808423
0.49204210526315795,1.8378935,0.4968,1.8440346
0.49774736842105266,1.8180406,0.41759999999999997,2.2488046
0.5045052631578948,1.7859378,0.4928,1.8425686
0.5173052631578948,1.7334354,0.5012,1.8315256
0.5174736842105263,1.7257078,0.3864,2.446885
0.5276842105263158,1.6833032,0.5112,1.7497857
0.535978947368421,1.6496906,0.4732,2.0000536
0.5332631578947369,1.6507308,0.4924,1.8609178
0.5452421052631579,1.6009321,0.5260000000000001,1.70373
0.5518736842105264,1.5863485,0.4276,2.2473376
0.5552631578947368,1.5703567,0.5136,1.7369249
0.5687157894736842,1.5244186,0.52,1.6801424
0.5642736842105263,1.5274256,0.44920000000000004,2.157325
0.5714947368421052,1.49617,0.5364,1.6490535
0.5781052631578948,1.4751863,0.4988,1.8533047
0.5796842105263157,1.4790043,0.516,1.7679465
0.5851157894736841,1.4408364,0.5448,1.6093247
0.5893684210526315,1.4375429,0.46680000000000005,2.0664632
0.592821052631579,1.422077,0.5492,1.6411406
0.5975578947368422,1.39351,0.5463999999999999,1.6531204
0.593621052631579,1.4058204,0.5068,1.8298132
0.6025894736842106,1.3674346,0.5596,1.5586036
0.6094105263157895,1.3516065,0.508,1.8048036
0.6070947368421052,1.3570688,0.5096,1.868676
0.6203157894736842,1.3200513,0.5572,1.5666388
0.6157894736842106,1.3243264,0.4876,2.0702791
0.6138947368421053,1.322908,0.5628,1.5765357
0.6265684210526316,1.2826375,0.5584,1.5860449
0.6233684210526316,1.2883271,0.4972,1.8414265
0.6288,1.2677369,0.5751999999999999,1.5750061
0.6353473684210525,1.2479599,0.5324,1.7228644
0.6320000000000001,1.2597718,0.5559999999999999,1.6532575
0.639621052631579,1.2285014,0.5796000000000001,1.5286407
0.6416210526315789,1.2327397,0.4996,1.9431987
0.6383368421052632,1.2312839,0.572,1.5987936
0.6467578947368422,1.1948354,0.5648000000000001,1.562547
0.646463157894737,1.2045833,0.5012000000000001,1.9805037
0.6497263157894737,1.1953963,0.5844,1.5053982
0.6562947368421053,1.1708653,0.5536,1.7030268
0.6525894736842105,1.180525,0.56,1.6772271
0.656821052631579,1.1559824,0.5871999999999999,1.5499753
0.658042105263158,1.157834,0.514,1.9047145
0.6555578947368421,1.1638461,0.5748000000000001,1.5621048
0.6653894736842105,1.1296312,0.5784,1.5556111
0.6620631578947369,1.1397607,0.5468,1.7914397
0.6665684210526316,1.1216147,0.5796,1.562179
0.6705684210526316,1.1080078,0.5596,1.7166034
0.6678105263157894,1.1126769,0.5616,1.666729
0.6728842105263158,1.0914217,0.5936,1.5120993
0.6748421052631579,1.0930353,0.536,1.8009436
0.6739157894736842,1.0926068,0.5943999999999999,1.5370018
0.6802105263157895,1.0664791,0.594,1.5689946
0.674084210526316,1.0893598,0.5299999999999999,1.8676615
0.6835789473684211,1.0624657,0.5895999999999999,1.5109916
0.6852421052631579,1.0491954,0.5716,1.6506927
0.682757894736842,1.0618787,0.5532,1.6759154
0.6890736842105263,1.0389651,0.6004,1.5158087
0.6861052631578947,1.0397704,0.5316,1.8658148
0.6878315789473685,1.0413611,0.5836,1.5921528
0.6947157894736842,1.0094435,0.5955999999999999,1.5577785
0.6908421052631579,1.0300616,0.5611999999999999,1.7150382
0.6945684210526316,1.012299,0.594,1.5471778
0.6977052631578947,0.9960072,0.5676000000000001,1.6786819
0.6942736842105263,1.0125781,0.5852,1.6273478
0.7040421052631578,0.9876011,0.6055999999999999,1.5180082
0.7027157894736842,0.9902692,0.5579999999999999,1.7253383
0.7034315789473684,0.9890039,0.5964,1.5630726
0.7077052631578948,0.9673239,0.5995999999999999,1.5588952
0.7014947368421054,0.9836376,0.5516000000000001,1.7263454
0.7066526315789473,0.9641536,0.6028,1.5106916
0.7104631578947369,0.95720845,0.5688,1.6869195
0.7068,0.9692953,0.5808,1.6535959
0.7130947368421053,0.94474065,0.596,1.5431702
0.7104,0.9447707,0.5572,1.8146701
0.7131368421052632,0.9444211,0.5968,1.5651405
0.7182736842105263,0.9280945,0.5968000000000001,1.5464762
0.7151789473684211,0.9323736,0.5408,1.8698685
0.7170105263157894,0.9266842,0.606,1.558056
