train_acc,train_loss,val_acc,val_loss
0.0268,4.4643197,0.028000000000000004,4.335284
0.03869473684210526,4.261018,0.04880000000000001,4.195336
0.057368421052631575,4.117715,0.0504,5.1218696
0.07214736842105264,3.9976854,0.0864,3.8921404
0.08094736842105266,3.9187558,0.06280000000000001,4.076118
0.09157894736842105,3.866805,0.0952,3.8308258
0.10320000000000003,3.7930212,0.1188,3.682434
0.11269473684210526,3.7383327,0.1124,3.7216969
0.12105263157894737,3.6869938,0.13040000000000002,3.5857537
0.13366315789473684,3.6177833,0.1492,3.5370767
0.13821052631578948,3.571475,0.12440000000000001,3.6631708
0.15193684210526315,3.5074542,0.172,3.3893685
0.15951578947368422,3.4534373,0.1632,3.4332545
0.16593684210526313,3.4203718,0.1624,3.3866677
0.1774315789473684,3.3629417,0.2032,3.2240996
0.18421052631578946,3.3131511,0.1784,3.3583305
0.1933263157894737,3.266375,0.2156,3.141289
0.20212631578947374,3.2163422,0.2248,3.1036572
0.21103157894736843,3.1786015,0.21559999999999999,3.1794314
0.2216,3.129522,0.2464,3.0135453
0.22928421052631578,3.0769393,0.21959999999999996,3.1432517
0.23391578947368424,3.051901,0.23279999999999998,3.042684
0.24275789473684212,2.994853,0.2632,2.9022586
0.2543157894736842,2.9525833,0.2164,3.1946647
0.2617684210526316,2.9179692,0.27599999999999997,2.8465073
0.27002105263157894,2.8724742,0.27880000000000005,2.8277488
0.27008421052631576,2.8596098,0.2548,2.9607477
0.2834736842105263,2.8014548,0.308,2.736919
0.28827368421052635,2.7715435,0.28800000000000003,2.7853332
0.29381052631578947,2.7511659,0.28480000000000005,2.8368573
0.30391578947368425,2.6964927,0.3124,2.6543753
0.3075578947368421,2.681425,0.28040000000000004,2.8197427
0.3110736842105263,2.656877,0.3176,2.6469755
0.321621052631579,2.6119628,0.30600000000000005,2.6862104
0.3255157894736842,2.5999691,0.2936,2.834567
0.3275368421052631,2.5739172,0.33840000000000003,2.5345795
0.33387368421052627,2.5415835,0.30200000000000005,2.6947079
0.3365894736842105,2.530225,0.312,2.6284463
0.34383157894736843,2.492904,0.3504,2.4685144
0.35206315789473686,2.469713,0.2972,2.7362642
0.35305263157894734,2.4522512,0.35479999999999995,2.4632657
0.3612842105263158,2.41368,0.3544,2.4451203
0.36044210526315784,2.4198651,0.3268,2.6096146
0.36661052631578944,2.384687,0.3712,2.3586063
0.37395789473684204,2.3564417,0.3516,2.478406
0.3734315789473684,2.3621979,0.3292,2.6159725
0.3832421052631579,2.3141189,0.3856,2.3213696
0.3836210526315789,2.3068602,0.3404,2.58628
0.38524210526315783,2.2963564,0.38280000000000003,2.314479
0.39421052631578946,2.265111,0.38839999999999997,2.2915123
0.3928631578947368,2.2614226,0.35479999999999995,2.4482734
0.3990736842105263,2.2371726,0.39120000000000005,2.254653
0.4033894736842106,2.2209961,0.38,2.3769102
0.4045263157894737,2.216918,0.38120000000000004,2.35146
0.4132631578947369,2.1772335,0.4092,2.2118263
0.4133052631578948,2.1714177,0.382,2.354093
0.41202105263157895,2.173652,0.40399999999999997,2.221393
0.4231157894736842,2.1317139,0.39759999999999995,2.1872437
0.4222315789473684,2.135726,0.3688,2.3926325
0.428378947368421,2.1157844,0.4076000000000001,2.1637287
0.4285894736842106,2.100989,0.37640000000000007,2.365735
0.4308421052631579,2.0959764,0.37120000000000003,2.3524375
0.4368,2.077822,0.41440000000000005,2.1665146
0.4391368421052631,2.0601861,0.4023999999999999,2.2804742
0.43991578947368415,2.0541,0.41600000000000004,2.1758835
0.4459157894736842,2.023516,0.41120000000000007,2.1754038
0.44637894736842104,2.0229533,0.3964000000000001,2.2997413
0.4474105263157895,2.0156317,0.42160000000000003,2.0885742
0.4533052631578947,1.9931316,0.41,2.2218096
0.45048421052631576,2.0066206,0.41359999999999997,2.2021635
0.45827368421052633,1.9711579,0.4396,2.0618923
0.45858947368421055,1.9646623,0.40399999999999997,2.230799
0.4611789473684211,1.9655795,0.4416,2.0664234
0.4677052631578948,1.9337231,0.424,2.1195076
0.4664,1.9350121,0.39440000000000003,2.3298922
0.46757894736842104,1.9263227,0.44079999999999997,2.0426383
0.47456842105263164,1.9101046,0.43440000000000006,2.136309
0.4748842105263158,1.9112954,0.42440000000000005,2.1870902
0.47995789473684214,1.8803387,0.46279999999999993,1.9795184
0.4793052631578948,1.8829252,0.37799999999999995,2.5057201
0.48174736842105265,1.8786706,0.442,2.0436633
0.4873894736842105,1.8592945,0.4532,2.0028682
0.48480000000000006,1.8585044,0.4040000000000001,2.1889482
0.4883368421052632,1.846578,0.4576,1.9906762
0.49486315789473684,1.8254559,0.4436,2.1138132
0.4881894736842105,1.8305048,0.4456,2.0762844
0.4971157894736842,1.8114895,0.46399999999999997,1.9488186
0.4978526315789473,1.8044195,0.42,2.1777859
0.5034736842105263,1.792473,0.46199999999999997,1.9726602
0.5060210526315789,1.7709107,0.46279999999999993,1.9725635
0.5041473684210527,1.7931155,0.4096000000000001,2.2316332
0.5043578947368421,1.766388,0.4668,1.9314252
0.5118105263157895,1.7560745,0.4268,2.158519
0.5076842105263157,1.7661963,0.45679999999999993,2.019754
0.5154105263157895,1.7368797,0.4788,1.9102273
0.514021052631579,1.7390435,0.42199999999999993,2.179431
0.5141684210526316,1.7325517,0.4600000000000001,1.9457037
0.5219368421052631,1.7141284,0.4708,1.9505501
0.5215368421052632,1.7104421,0.39120000000000005,2.491382
0.5204421052631579,1.7062752,0.47240000000000004,1.8922834
