train_acc,train_loss,val_acc,val_loss
0.030126315789473685,4.425768,0.054400000000000004,4.114783
0.0688842105263158,4.0491405,0.08440000000000002,3.9166794
0.09080000000000002,3.8995302,0.094,3.8168454
0.11305263157894738,3.7538226,0.146,3.59556
0.13827368421052633,3.6190493,0.14400000000000002,3.5374725
0.15490526315789474,3.4928083,0.166,3.4653182
0.18,3.3623118,0.1936,3.3337557
0.19585263157894736,3.2757864,0.1848,3.33059
0.21418947368421054,3.1803203,0.22519999999999996,3.105355
0.23134736842105266,3.0759182,0.22119999999999998,3.1150117
0.2423578947368421,3.020752,0.24400000000000002,3.0240564
0.25557894736842107,2.9501438,0.2728,2.8924067
0.2670105263157895,2.8813791,0.2572,2.9332654
0.27282105263157896,2.8539789,0.2588,2.9854543
0.2855999999999999,2.7890124,0.2916,2.810481
0.29362105263157895,2.7534776,0.2736,2.9090765
0.30132631578947366,2.7258177,0.2928,2.8014345
0.31229473684210524,2.664235,0.312,2.6824136
0.3133684210526316,2.6524568,0.2968,2.7462702
0.3197684210526316,2.6107628,0.32520000000000004,2.6258018
0.3291157894736842,2.580294,0.3148,2.6826735
0.33195789473684206,2.5732334,0.3196,2.623301
0.34225263157894736,2.5131714,0.3448,2.5521781
0.3442526315789473,2.503328,0.32280000000000003,2.6412024
0.3488421052631579,2.4909272,0.338,2.540054
0.35640000000000005,2.4457567,0.35,2.5276046
0.3610947368421053,2.43783,0.34240000000000004,2.5979862
0.36724210526315787,2.3989148,0.364,2.4501717
0.3724,2.3740327,0.3456,2.5258803
0.3745473684210527,2.3741121,0.35719999999999996,2.4769037
0.3793263157894737,2.3419135,0.37720000000000004,2.3923333
0.38075789473684213,2.334301,0.3532,2.510444
0.38646315789473684,2.3129792,0.37599999999999995,2.426195
0.39172631578947364,2.2835,0.38799999999999996,2.3574152
0.39570526315789467,2.28131,0.3676,2.4266965
0.3974526315789474,2.2548478,0.3940000000000001,2.3163528
0.4046105263157895,2.240822,0.37440000000000007,2.3877904
0.4012421052631579,2.2454276,0.376,2.3779109
0.41166315789473684,2.2096007,0.4040000000000001,2.299753
0.4119157894736843,2.2032404,0.37239999999999995,2.472406
0.41216842105263163,2.2008388,0.40759999999999996,2.2571578
0.419621052631579,2.1698422,0.40480000000000005,2.3168457
0.4158526315789474,2.1755514,0.38720000000000004,2.3585415
0.42347368421052634,2.1510403,0.40079999999999993,2.2487094
0.4258526315789474,2.136588,0.3932,2.2823226
0.42267368421052626,2.147239,0.39480000000000004,2.3114767
0.4315368421052632,2.111551,0.4079999999999999,2.2106285
0.4301263157894737,2.107612,0.37879999999999997,2.3489966
0.4325473684210526,2.11329,0.412,2.2433374
0.43970526315789477,2.0713036,0.40880000000000005,2.23739
0.43490526315789474,2.0908303,0.3992,2.299146
0.44170526315789477,2.0648162,0.4248000000000001,2.184532
0.4442736842105263,2.0625887,0.4212,2.2262402
0.4423368421052632,2.0642912,0.4104,2.2415419
0.4523368421052632,2.0272725,0.42719999999999997,2.1557958
0.4472421052631579,2.0362773,0.414,2.2094805
0.4485263157894737,2.0281682,0.42560000000000003,2.1674771
0.45543157894736847,1.9976343,0.43119999999999997,2.1535332
0.45263157894736844,2.0094798,0.41960000000000003,2.2043953
0.46025263157894736,1.989549,0.4371999999999999,2.1366334
0.46197894736842104,1.9825835,0.4056,2.264552
0.46067368421052635,1.9866503,0.428,2.1890473
0.4653263157894737,1.9629269,0.44239999999999996,2.1091099
0.4662105263157895,1.9700339,0.4004,2.260842
0.4664421052631579,1.9553516,0.4368,2.1187937
0.46873684210526323,1.9400431,0.44239999999999996,2.138381
0.46818947368421054,1.952161,0.42,2.213233
0.471621052631579,1.9360445,0.45519999999999994,2.0780957
0.4711157894736842,1.9286346,0.4368,2.1391437
0.47084210526315795,1.9370854,0.4432,2.1146362
0.47804210526315793,1.9094007,0.45519999999999994,2.068252
0.4781894736842105,1.9078329,0.4292,2.1746576
0.4790736842105263,1.8997053,0.46199999999999997,2.0644865
0.48406315789473686,1.8803822,0.44760000000000005,2.1002898
0.4783157894736842,1.9040891,0.43520000000000003,2.1417527
0.48237894736842113,1.8791745,0.4512,2.0703766
0.48555789473684213,1.8689669,0.4468,2.0917506
0.4841052631578947,1.8785162,0.4472,2.1026406
0.48814736842105266,1.8592794,0.46759999999999996,2.0311487
0.4877684210526316,1.8670837,0.4348,2.1525877
0.4906315789473684,1.8572971,0.4576,2.0533426
0.4945052631578948,1.834163,0.4568000000000001,2.0389762
0.4909684210526316,1.8464538,0.442,2.171701
0.4946526315789474,1.8346232,0.466,2.0009892
0.4981052631578947,1.8192676,0.44,2.1585875
0.49206315789473687,1.8410275,0.44999999999999996,2.0975494
0.49981052631578954,1.8151945,0.4696,2.0039725
0.49736842105263157,1.8115427,0.43119999999999997,2.1895244
0.500821052631579,1.811326,0.45599999999999996,2.0603082
0.5036,1.79832,0.4663999999999999,2.0364382
0.49871578947368417,1.8082075,0.4628,2.046762
0.5018736842105264,1.8001624,0.4732,2.0050883
0.5022947368421052,1.7912387,0.44400000000000006,2.1600006
0.5029894736842105,1.7992967,0.4508,2.0804253
0.5087578947368422,1.7779263,0.478,2.0146463
0.5076,1.7794008,0.4472,2.1497602
0.507578947368421,1.782338,0.46799999999999997,2.0014863
0.5112631578947369,1.7670932,0.4736,2.0527298
0.5055368421052632,1.7802148,0.44799999999999995,2.1522198
0.5096631578947368,1.7593025,0.47120000000000006,1.9968883
