train_acc,train_loss,val_acc,val_loss
0.009600000000000001,4.609349,0.0104,4.6072426
0.009326315789473684,4.6068563,0.0092,4.6065884
0.009747368421052631,4.606221,0.0084,4.6063266
0.009621052631578947,4.6059957,0.0076,4.6067405
0.009894736842105262,4.605887,0.0076,4.6068487
0.009157894736842104,4.6058545,0.008,4.6074386
0.009536842105263158,4.605796,0.007200000000000001,4.6064878
0.009600000000000001,4.605741,0.0072,4.6065044
0.00936842105263158,4.6058245,0.0076,4.606773
0.00911578947368421,4.605722,0.007600000000000001,4.6064925
0.009094736842105263,4.605707,0.007200000000000001,4.6067543
0.00991578947368421,4.6056848,0.007200000000000001,4.606875
0.01031578947368421,4.605694,0.0072,4.6067576
0.009621052631578949,4.6057706,0.0072,4.6070194
0.01031578947368421,4.6056013,0.0064,4.607117
0.010189473684210526,4.605697,0.0064,4.6069283
0.009978947368421053,4.6056433,0.006400000000000001,4.6068506
0.009557894736842107,4.605589,0.0064,4.6070666
0.009305263157894737,4.605721,0.008,4.6070356
0.010168421052631578,4.6056194,0.009600000000000001,4.6071076
0.009557894736842105,4.605697,0.0076,4.60696
0.009494736842105262,4.605709,0.0096,4.6069374
0.009726315789473684,4.6055274,0.0084,4.6068287
0.00911578947368421,4.6056395,0.0076,4.6071053
0.009536842105263156,4.605607,0.008400000000000001,4.606719
0.009747368421052631,4.6055884,0.0068,4.6069484
0.008652631578947368,4.605668,0.009200000000000002,4.6063566
0.009326315789473684,4.6055827,0.0092,4.606698
0.009494736842105262,4.605624,0.0072,4.606878
0.009642105263157895,4.605748,0.0072,4.6067142
0.009705263157894738,4.6055875,0.0068000000000000005,4.607048
0.010189473684210526,4.605661,0.012000000000000002,4.606677
0.009431578947368423,4.605567,0.0072,4.606714
0.009578947368421055,4.6055717,0.007200000000000001,4.606777
0.010147368421052632,4.605597,0.0072,4.607206
0.009557894736842105,4.6055,0.007200000000000001,4.6072
0.009536842105263158,4.605553,0.0072,4.607277
0.009684210526315788,4.6055703,0.0072,4.607304
0.009473684210526316,4.605537,0.0072,4.6072564
0.009852631578947368,4.6055837,0.0072,4.6071997
0.009494736842105262,4.6055613,0.0072,4.60723
0.009852631578947368,4.6055665,0.008,4.6071386
0.009073684210526317,4.6056166,0.008,4.6070995
0.009473684210526316,4.605507,0.0076,4.607329
0.009326315789473684,4.6055536,0.008,4.6071424
0.00983157894736842,4.605515,0.006400000000000001,4.606906
0.009936842105263159,4.605499,0.0064,4.6070094
0.009536842105263156,4.6055737,0.0064,4.6068583
0.009494736842105262,4.605489,0.008,4.607078
0.009073684210526315,4.6054993,0.008,4.606871
0.009178947368421054,4.605562,0.008400000000000001,4.6068316
0.010463157894736841,4.6054564,0.008,4.606895
0.009621052631578949,4.6055017,0.0064,4.6067266
0.009473684210526316,4.6055264,0.01,4.6066723
0.008589473684210527,4.60546,0.009600000000000001,4.6065974
0.008926315789473685,4.605546,0.008,4.6063685
0.010084210526315791,4.605515,0.0064,4.6069126
0.009473684210526316,4.605441,0.0096,4.6071672
0.00928421052631579,4.6055126,0.0076,4.6074247
0.010126315789473685,4.6054525,0.0076,4.607465
0.009578947368421051,4.6054626,0.0088,4.6072297
0.009915789473684213,4.6055155,0.007200000000000001,4.6070137
0.009578947368421051,4.6054792,0.0072,4.6071076
0.009663157894736842,4.605501,0.007200000000000001,4.606994
0.009305263157894737,4.605466,0.0072,4.6070647
0.009642105263157895,4.6054463,0.009600000000000001,4.6069956
0.00936842105263158,4.6055017,0.0076,4.607063
0.009326315789473684,4.605451,0.0084,4.6070623
0.009178947368421054,4.605503,0.0076,4.606981
0.00985263157894737,4.6054864,0.006400000000000001,4.607016
0.009684210526315788,4.605422,0.0084,4.607067
0.00943157894736842,4.6054716,0.0072,4.607038
0.009557894736842105,4.605443,0.0076,4.6071258
0.009810526315789476,4.605477,0.0076,4.6071663
0.009684210526315788,4.6054635,0.0088,4.6072025
0.009326315789473686,4.605427,0.0076,4.607243
0.00976842105263158,4.6054583,0.0076,4.6072006
0.009705263157894738,4.605448,0.008400000000000001,4.6071
0.009705263157894738,4.6054244,0.0076,4.606862
0.009389473684210527,4.6054726,0.008,4.6070094
0.009810526315789474,4.60544,0.008,4.6071663
0.010042105263157896,4.6054482,0.007200000000000001,4.607115
0.009031578947368422,4.605473,0.0072,4.606824
0.009789473684210527,4.6054,0.0072,4.6067
0.009642105263157895,4.605457,0.0104,4.6069236
0.009642105263157895,4.6054583,0.0104,4.606864
0.009431578947368423,4.6054044,0.0076,4.606975
0.009242105263157895,4.6054597,0.0076,4.606957
0.009557894736842105,4.6054554,0.0092,4.607072
0.009873684210526316,4.605462,0.0068000000000000005,4.6071143
0.009221052631578948,4.6054573,0.008400000000000001,4.606965
0.009957894736842107,4.605421,0.009600000000000001,4.6069818
0.010042105263157894,4.6054683,0.007200000000000001,4.6069355
0.010063157894736843,4.6054444,0.0072,4.606698
0.009705263157894736,4.6053886,0.0064,4.6065464
0.01008421052631579,4.6054807,0.006400000000000001,4.6067324
0.009410526315789475,4.6054525,0.006400000000000001,4.606926
0.009978947368421053,4.605441,0.0092,4.6068983
0.009389473684210527,4.605491,0.0076,4.6070385
0.009410526315789475,4.6054296,0.0064,4.6072435
